order_details_id,order_id,item_id,realdate,realtime,item_name,category,price
397,167,117,2023-01-03,17:00:49,"Chicken Burrito",Mexican,12.95
398,167,113,2023-01-03,17:00:49,Edamame,Asian,5
399,168,107,2023-01-03,17:02:27,"Orange Chicken",Asian,16.5
400,168,132,2023-01-03,17:02:27,"Eggplant Parmesan",Italian,16.95
401,169,125,2023-01-03,17:15:48,"Spaghetti & Meatballs",Italian,17.95
402,169,110,2023-01-03,17:15:48,"Pork Ramen",Asian,17.95
403,169,120,2023-01-03,17:15:48,"Steak Torta",Mexican,13.95
404,170,109,2023-01-03,17:21:31,"Korean Beef Bowl",Asian,17.95
405,171,111,2023-01-03,17:23:03,"California Roll",Asian,11.95
406,172,111,2023-01-03,17:29:24,"California Roll",Asian,11.95
407,172,123,2023-01-03,17:29:24,"Chips & Guacamole",Mexican,9
408,172,106,2023-01-03,17:29:24,"French Fries",American,7
409,173,102,2023-01-03,17:35:30,Cheeseburger,American,13.95
410,173,108,2023-01-03,17:35:30,"Tofu Pad Thai",Asian,14.5
411,173,132,2023-01-03,17:35:30,"Eggplant Parmesan",Italian,16.95
412,174,107,2023-01-03,17:37:49,"Orange Chicken",Asian,16.5
413,174,102,2023-01-03,17:37:49,Cheeseburger,American,13.95
414,174,102,2023-01-03,17:37:49,Cheeseburger,American,13.95
415,174,110,2023-01-03,17:37:49,"Pork Ramen",Asian,17.95
416,175,117,2023-01-03,17:50:51,"Chicken Burrito",Mexican,12.95
417,176,102,2023-01-03,17:51:57,Cheeseburger,American,13.95
418,176,118,2023-01-03,17:51:57,"Steak Burrito",Mexican,14.95
419,177,111,2023-01-03,17:54:36,"California Roll",Asian,11.95
420,177,106,2023-01-03,17:54:36,"French Fries",American,7
421,178,118,2023-01-03,18:15:03,"Steak Burrito",Mexican,14.95
422,179,109,2023-01-03,18:20:14,"Korean Beef Bowl",Asian,17.95
423,179,120,2023-01-03,18:20:14,"Steak Torta",Mexican,13.95
424,179,132,2023-01-03,18:20:14,"Eggplant Parmesan",Italian,16.95
425,180,108,2023-01-03,18:33:34,"Tofu Pad Thai",Asian,14.5
426,180,119,2023-01-03,18:33:34,"Chicken Torta",Mexican,11.95
427,181,129,2023-01-03,18:49:32,"Mushroom Ravioli",Italian,15.5
428,182,115,2023-01-03,18:50:10,"Chicken Tacos",Mexican,11.95
429,182,118,2023-01-03,18:50:10,"Steak Burrito",Mexican,14.95
430,183,111,2023-01-03,18:54:55,"California Roll",Asian,11.95
431,183,130,2023-01-03,18:54:55,"Shrimp Scampi",Italian,19.95
432,183,130,2023-01-03,18:54:55,"Shrimp Scampi",Italian,19.95
433,184,109,2023-01-03,18:59:05,"Korean Beef Bowl",Asian,17.95
434,185,120,2023-01-03,19:08:33,"Steak Torta",Mexican,13.95
435,185,130,2023-01-03,19:08:33,"Shrimp Scampi",Italian,19.95
436,186,129,2023-01-03,19:36:00,"Mushroom Ravioli",Italian,15.5
437,186,105,2023-01-03,19:36:00,"Mac & Cheese",American,7
438,186,130,2023-01-03,19:36:00,"Shrimp Scampi",Italian,19.95
439,186,106,2023-01-03,19:36:00,"French Fries",American,7
440,187,124,2023-01-03,19:37:12,Spaghetti,Italian,14.5
441,187,130,2023-01-03,19:37:12,"Shrimp Scampi",Italian,19.95
442,188,124,2023-01-03,20:08:39,Spaghetti,Italian,14.5
443,188,113,2023-01-03,20:08:39,Edamame,Asian,5
444,188,118,2023-01-03,20:08:39,"Steak Burrito",Mexican,14.95
445,189,107,2023-01-03,20:12:14,"Orange Chicken",Asian,16.5
446,189,106,2023-01-03,20:12:14,"French Fries",American,7
447,190,101,2023-01-03,20:14:23,Hamburger,American,12.95
448,190,125,2023-01-03,20:14:23,"Spaghetti & Meatballs",Italian,17.95
449,190,112,2023-01-03,20:14:23,"Salmon Roll",Asian,14.95
450,190,119,2023-01-03,20:14:23,"Chicken Torta",Mexican,11.95
451,191,102,2023-01-03,20:24:50,Cheeseburger,American,13.95
452,191,103,2023-01-03,20:24:50,"Hot Dog",American,9
453,192,120,2023-01-03,20:30:08,"Steak Torta",Mexican,13.95
454,192,105,2023-01-03,20:30:08,"Mac & Cheese",American,7
455,193,107,2023-01-03,20:55:47,"Orange Chicken",Asian,16.5
456,193,102,2023-01-03,20:55:47,Cheeseburger,American,13.95
457,193,103,2023-01-03,20:55:47,"Hot Dog",American,9
458,194,101,2023-01-03,21:21:24,Hamburger,American,12.95
459,195,101,2023-01-03,21:25:20,Hamburger,American,12.95
460,196,120,2023-01-03,21:40:14,"Steak Torta",Mexican,13.95
461,196,122,2023-01-03,21:40:14,"Chips & Salsa",Mexican,7
462,196,132,2023-01-03,21:40:14,"Eggplant Parmesan",Italian,16.95
463,197,125,2023-01-03,21:47:48,"Spaghetti & Meatballs",Italian,17.95
464,197,110,2023-01-03,21:47:48,"Pork Ramen",Asian,17.95
465,197,127,2023-01-03,21:47:48,"Meat Lasagna",Italian,17.95
466,197,121,2023-01-03,21:47:48,"Cheese Quesadillas",Mexican,10.5
467,198,107,2023-01-03,21:55:42,"Orange Chicken",Asian,16.5
468,198,103,2023-01-03,21:55:42,"Hot Dog",American,9
469,199,103,2023-01-03,22:10:38,"Hot Dog",American,9
471,201,116,2023-01-03,22:29:59,"Steak Tacos",Mexican,13.95
472,201,104,2023-01-03,22:29:59,"Veggie Burger",American,10.5
473,201,117,2023-01-03,22:29:59,"Chicken Burrito",Mexican,12.95
475,202,102,2023-01-03,22:50:29,Cheeseburger,American,13.95
476,203,102,2023-01-04,11:30:48,Cheeseburger,American,13.95
477,203,127,2023-01-04,11:30:48,"Meat Lasagna",Italian,17.95
478,203,112,2023-01-04,11:30:48,"Salmon Roll",Asian,14.95
479,203,114,2023-01-04,11:30:48,Potstickers,Asian,9
480,204,122,2023-01-04,11:36:25,"Chips & Salsa",Mexican,7
481,205,102,2023-01-04,11:43:54,Cheeseburger,American,13.95
482,205,103,2023-01-04,11:43:54,"Hot Dog",American,9
483,205,119,2023-01-04,11:43:54,"Chicken Torta",Mexican,11.95
484,206,111,2023-01-04,11:45:10,"California Roll",Asian,11.95
485,206,113,2023-01-04,11:45:10,Edamame,Asian,5
486,206,122,2023-01-04,11:45:10,"Chips & Salsa",Mexican,7
487,207,122,2023-01-04,12:03:58,"Chips & Salsa",Mexican,7
488,208,101,2023-01-04,12:12:05,Hamburger,American,12.95
489,208,101,2023-01-04,12:12:05,Hamburger,American,12.95
490,208,103,2023-01-04,12:12:05,"Hot Dog",American,9
491,208,113,2023-01-04,12:12:05,Edamame,Asian,5
492,208,114,2023-01-04,12:12:05,Potstickers,Asian,9
493,209,102,2023-01-04,12:29:17,Cheeseburger,American,13.95
494,210,131,2023-01-04,12:34:13,"Chicken Parmesan",Italian,17.95
495,211,113,2023-01-04,12:54:20,Edamame,Asian,5
496,212,110,2023-01-04,13:16:03,"Pork Ramen",Asian,17.95
497,213,125,2023-01-04,13:20:39,"Spaghetti & Meatballs",Italian,17.95
498,214,110,2023-01-04,13:39:16,"Pork Ramen",Asian,17.95
499,214,117,2023-01-04,13:39:16,"Chicken Burrito",Mexican,12.95
500,214,129,2023-01-04,13:39:16,"Mushroom Ravioli",Italian,15.5
501,214,130,2023-01-04,13:39:16,"Shrimp Scampi",Italian,19.95
502,215,126,2023-01-04,13:44:49,"Fettuccine Alfredo",Italian,14.5
503,216,101,2023-01-04,14:31:56,Hamburger,American,12.95
504,216,124,2023-01-04,14:31:56,Spaghetti,Italian,14.5
505,216,109,2023-01-04,14:31:56,"Korean Beef Bowl",Asian,17.95
506,217,108,2023-01-04,14:35:03,"Tofu Pad Thai",Asian,14.5
507,217,131,2023-01-04,14:35:03,"Chicken Parmesan",Italian,17.95
508,218,122,2023-01-04,14:35:11,"Chips & Salsa",Mexican,7
509,219,101,2023-01-04,14:42:01,Hamburger,American,12.95
510,219,124,2023-01-04,14:42:01,Spaghetti,Italian,14.5
511,219,118,2023-01-04,14:42:01,"Steak Burrito",Mexican,14.95
512,219,131,2023-01-04,14:42:01,"Chicken Parmesan",Italian,17.95
513,220,109,2023-01-04,15:31:59,"Korean Beef Bowl",Asian,17.95
514,220,110,2023-01-04,15:31:59,"Pork Ramen",Asian,17.95
515,220,111,2023-01-04,15:31:59,"California Roll",Asian,11.95
516,220,122,2023-01-04,15:31:59,"Chips & Salsa",Mexican,7
517,221,124,2023-01-04,15:33:18,Spaghetti,Italian,14.5
518,221,119,2023-01-04,15:33:18,"Chicken Torta",Mexican,11.95
519,221,114,2023-01-04,15:33:18,Potstickers,Asian,9
520,222,125,2023-01-04,15:46:38,"Spaghetti & Meatballs",Italian,17.95
521,222,120,2023-01-04,15:46:38,"Steak Torta",Mexican,13.95
522,223,112,2023-01-04,16:08:20,"Salmon Roll",Asian,14.95
523,224,103,2023-01-04,16:39:58,"Hot Dog",American,9
524,224,117,2023-01-04,16:39:58,"Chicken Burrito",Mexican,12.95
525,224,111,2023-01-04,16:39:58,"California Roll",Asian,11.95
526,224,106,2023-01-04,16:39:58,"French Fries",American,7
527,225,101,2023-01-04,16:41:48,Hamburger,American,12.95
528,225,101,2023-01-04,16:41:48,Hamburger,American,12.95
529,225,105,2023-01-04,16:41:48,"Mac & Cheese",American,7
530,226,108,2023-01-04,16:59:39,"Tofu Pad Thai",Asian,14.5
531,227,101,2023-01-04,17:24:39,Hamburger,American,12.95
532,227,114,2023-01-04,17:24:39,Potstickers,Asian,9
533,228,127,2023-01-04,17:31:24,"Meat Lasagna",Italian,17.95
534,229,127,2023-01-04,17:37:57,"Meat Lasagna",Italian,17.95
535,229,119,2023-01-04,17:37:57,"Chicken Torta",Mexican,11.95
536,229,130,2023-01-04,17:37:57,"Shrimp Scampi",Italian,19.95
537,230,106,2023-01-04,17:58:38,"French Fries",American,7
538,231,102,2023-01-04,18:04:18,Cheeseburger,American,13.95
539,231,111,2023-01-04,18:04:18,"California Roll",Asian,11.95
540,231,119,2023-01-04,18:04:18,"Chicken Torta",Mexican,11.95
541,232,101,2023-01-04,18:21:59,Hamburger,American,12.95
542,232,123,2023-01-04,18:21:59,"Chips & Guacamole",Mexican,9
543,233,131,2023-01-04,18:26:51,"Chicken Parmesan",Italian,17.95
544,234,103,2023-01-04,18:36:09,"Hot Dog",American,9
545,234,117,2023-01-04,18:36:09,"Chicken Burrito",Mexican,12.95
546,234,111,2023-01-04,18:36:09,"California Roll",Asian,11.95
547,235,102,2023-01-04,18:51:30,Cheeseburger,American,13.95
548,236,108,2023-01-04,19:21:04,"Tofu Pad Thai",Asian,14.5
549,236,126,2023-01-04,19:21:04,"Fettuccine Alfredo",Italian,14.5
550,237,126,2023-01-04,19:27:48,"Fettuccine Alfredo",Italian,14.5
551,238,130,2023-01-04,19:45:15,"Shrimp Scampi",Italian,19.95
552,239,117,2023-01-04,19:57:52,"Chicken Burrito",Mexican,12.95
553,239,106,2023-01-04,19:57:52,"French Fries",American,7
554,240,125,2023-01-04,20:10:24,"Spaghetti & Meatballs",Italian,17.95
555,241,120,2023-01-04,20:11:25,"Steak Torta",Mexican,13.95
556,241,123,2023-01-04,20:11:25,"Chips & Guacamole",Mexican,9
557,242,116,2023-01-04,20:15:29,"Steak Tacos",Mexican,13.95
558,242,106,2023-01-04,20:15:29,"French Fries",American,7
559,242,132,2023-01-04,20:15:29,"Eggplant Parmesan",Italian,16.95
560,243,108,2023-01-04,20:26:17,"Tofu Pad Thai",Asian,14.5
561,243,123,2023-01-04,20:26:17,"Chips & Guacamole",Mexican,9
562,244,117,2023-01-04,20:26:22,"Chicken Burrito",Mexican,12.95
563,244,122,2023-01-04,20:26:22,"Chips & Salsa",Mexican,7
564,245,101,2023-01-04,20:28:41,Hamburger,American,12.95
565,245,104,2023-01-04,20:28:41,"Veggie Burger",American,10.5
566,246,103,2023-01-04,20:30:48,"Hot Dog",American,9
567,246,113,2023-01-04,20:30:48,Edamame,Asian,5
568,247,109,2023-01-04,20:55:29,"Korean Beef Bowl",Asian,17.95
569,247,120,2023-01-04,20:55:29,"Steak Torta",Mexican,13.95
570,247,123,2023-01-04,20:55:29,"Chips & Guacamole",Mexican,9
571,248,109,2023-01-04,20:58:19,"Korean Beef Bowl",Asian,17.95
572,248,106,2023-01-04,20:58:19,"French Fries",American,7
573,249,101,2023-01-04,21:06:16,Hamburger,American,12.95
574,249,116,2023-01-04,21:06:16,"Steak Tacos",Mexican,13.95
575,250,125,2023-01-04,21:07:05,"Spaghetti & Meatballs",Italian,17.95
576,251,129,2023-01-04,21:10:05,"Mushroom Ravioli",Italian,15.5
577,252,119,2023-01-04,22:13:15,"Chicken Torta",Mexican,11.95
578,253,115,2023-01-04,22:16:18,"Chicken Tacos",Mexican,11.95
579,254,101,2023-01-04,22:22:13,Hamburger,American,12.95
580,254,115,2023-01-04,22:22:13,"Chicken Tacos",Mexican,11.95
581,254,124,2023-01-04,22:22:13,Spaghetti,Italian,14.5
582,255,124,2023-01-05,11:23:35,Spaghetti,Italian,14.5
583,255,126,2023-01-05,11:23:35,"Fettuccine Alfredo",Italian,14.5
584,255,109,2023-01-05,11:23:35,"Korean Beef Bowl",Asian,17.95
585,255,131,2023-01-05,11:23:35,"Chicken Parmesan",Italian,17.95
586,256,112,2023-01-05,11:56:06,"Salmon Roll",Asian,14.95
587,257,102,2023-01-05,11:59:04,Cheeseburger,American,13.95
588,257,103,2023-01-05,11:59:04,"Hot Dog",American,9
589,258,108,2023-01-05,11:59:23,"Tofu Pad Thai",Asian,14.5
590,259,113,2023-01-05,12:04:25,Edamame,Asian,5
591,260,124,2023-01-05,12:06:27,Spaghetti,Italian,14.5
592,260,114,2023-01-05,12:06:27,Potstickers,Asian,9
593,261,115,2023-01-05,12:38:29,"Chicken Tacos",Mexican,11.95
594,262,102,2023-01-05,12:42:01,Cheeseburger,American,13.95
595,263,130,2023-01-05,12:57:22,"Shrimp Scampi",Italian,19.95
596,264,129,2023-01-05,13:03:59,"Mushroom Ravioli",Italian,15.5
597,265,103,2023-01-05,13:04:42,"Hot Dog",American,9
598,265,129,2023-01-05,13:04:42,"Mushroom Ravioli",Italian,15.5
599,265,120,2023-01-05,13:04:42,"Steak Torta",Mexican,13.95
600,265,122,2023-01-05,13:04:42,"Chips & Salsa",Mexican,7
601,266,118,2023-01-05,13:09:29,"Steak Burrito",Mexican,14.95
602,267,125,2023-01-05,13:37:50,"Spaghetti & Meatballs",Italian,17.95
603,267,128,2023-01-05,13:37:50,"Cheese Lasagna",Italian,15.5
604,267,111,2023-01-05,13:37:50,"California Roll",Asian,11.95
605,268,117,2023-01-05,13:40:46,"Chicken Burrito",Mexican,12.95
606,268,113,2023-01-05,13:40:46,Edamame,Asian,5
607,269,103,2023-01-05,13:49:34,"Hot Dog",American,9
608,270,105,2023-01-05,14:09:02,"Mac & Cheese",American,7
609,270,130,2023-01-05,14:09:02,"Shrimp Scampi",Italian,19.95
610,270,106,2023-01-05,14:09:02,"French Fries",American,7
611,271,107,2023-01-05,14:22:19,"Orange Chicken",Asian,16.5
612,271,102,2023-01-05,14:22:19,Cheeseburger,American,13.95
613,271,103,2023-01-05,14:22:19,"Hot Dog",American,9
614,271,104,2023-01-05,14:22:19,"Veggie Burger",American,10.5
615,271,108,2023-01-05,14:22:19,"Tofu Pad Thai",Asian,14.5
616,271,117,2023-01-05,14:22:19,"Chicken Burrito",Mexican,12.95
617,271,120,2023-01-05,14:22:19,"Steak Torta",Mexican,13.95
618,271,121,2023-01-05,14:22:19,"Cheese Quesadillas",Mexican,10.5
619,271,105,2023-01-05,14:22:19,"Mac & Cheese",American,7
620,271,114,2023-01-05,14:22:19,Potstickers,Asian,9
621,272,117,2023-01-05,14:24:05,"Chicken Burrito",Mexican,12.95
622,273,121,2023-01-05,14:28:00,"Cheese Quesadillas",Mexican,10.5
623,274,125,2023-01-05,14:36:33,"Spaghetti & Meatballs",Italian,17.95
624,274,106,2023-01-05,14:36:33,"French Fries",American,7
625,275,108,2023-01-05,14:38:14,"Tofu Pad Thai",Asian,14.5
626,275,124,2023-01-05,14:38:14,Spaghetti,Italian,14.5
627,275,113,2023-01-05,14:38:14,Edamame,Asian,5
628,275,120,2023-01-05,14:38:14,"Steak Torta",Mexican,13.95
629,276,124,2023-01-05,15:18:18,Spaghetti,Italian,14.5
630,276,122,2023-01-05,15:18:18,"Chips & Salsa",Mexican,7
631,277,125,2023-01-05,15:41:50,"Spaghetti & Meatballs",Italian,17.95
632,278,127,2023-01-05,15:49:21,"Meat Lasagna",Italian,17.95
633,278,105,2023-01-05,15:49:21,"Mac & Cheese",American,7
634,279,102,2023-01-05,16:07:03,Cheeseburger,American,13.95
635,279,103,2023-01-05,16:07:03,"Hot Dog",American,9
636,280,119,2023-01-05,16:20:23,"Chicken Torta",Mexican,11.95
637,280,132,2023-01-05,16:20:23,"Eggplant Parmesan",Italian,16.95
638,281,120,2023-01-05,16:33:48,"Steak Torta",Mexican,13.95
639,282,108,2023-01-05,16:49:38,"Tofu Pad Thai",Asian,14.5
640,282,124,2023-01-05,16:49:38,Spaghetti,Italian,14.5
641,282,118,2023-01-05,16:49:38,"Steak Burrito",Mexican,14.95
642,282,130,2023-01-05,16:49:38,"Shrimp Scampi",Italian,19.95
643,283,111,2023-01-05,16:51:43,"California Roll",Asian,11.95
644,284,125,2023-01-05,16:58:16,"Spaghetti & Meatballs",Italian,17.95
645,284,109,2023-01-05,16:58:16,"Korean Beef Bowl",Asian,17.95
646,284,111,2023-01-05,16:58:16,"California Roll",Asian,11.95
647,285,119,2023-01-05,16:58:38,"Chicken Torta",Mexican,11.95
648,286,117,2023-01-05,17:01:23,"Chicken Burrito",Mexican,12.95
649,286,118,2023-01-05,17:01:23,"Steak Burrito",Mexican,14.95
650,287,117,2023-01-05,17:30:09,"Chicken Burrito",Mexican,12.95
651,287,112,2023-01-05,17:30:09,"Salmon Roll",Asian,14.95
652,287,113,2023-01-05,17:30:09,Edamame,Asian,5
653,287,120,2023-01-05,17:30:09,"Steak Torta",Mexican,13.95
654,288,115,2023-01-05,17:32:44,"Chicken Tacos",Mexican,11.95
655,288,119,2023-01-05,17:32:44,"Chicken Torta",Mexican,11.95
656,288,123,2023-01-05,17:32:44,"Chips & Guacamole",Mexican,9
657,289,124,2023-01-05,17:36:23,Spaghetti,Italian,14.5
658,290,108,2023-01-05,17:41:16,"Tofu Pad Thai",Asian,14.5
659,290,132,2023-01-05,17:41:16,"Eggplant Parmesan",Italian,16.95
660,291,101,2023-01-05,17:44:39,Hamburger,American,12.95
661,291,103,2023-01-05,17:44:39,"Hot Dog",American,9
662,291,125,2023-01-05,17:44:39,"Spaghetti & Meatballs",Italian,17.95
663,292,130,2023-01-05,17:48:59,"Shrimp Scampi",Italian,19.95
664,292,131,2023-01-05,17:48:59,"Chicken Parmesan",Italian,17.95
665,293,108,2023-01-05,17:58:38,"Tofu Pad Thai",Asian,14.5
666,293,127,2023-01-05,17:58:38,"Meat Lasagna",Italian,17.95
667,294,101,2023-01-05,18:16:35,Hamburger,American,12.95
668,294,117,2023-01-05,18:16:35,"Chicken Burrito",Mexican,12.95
669,294,106,2023-01-05,18:16:35,"French Fries",American,7
670,295,102,2023-01-05,18:20:12,Cheeseburger,American,13.95
671,296,126,2023-01-05,18:46:54,"Fettuccine Alfredo",Italian,14.5
672,296,110,2023-01-05,18:46:54,"Pork Ramen",Asian,17.95
673,296,106,2023-01-05,18:46:54,"French Fries",American,7
674,297,105,2023-01-05,19:02:18,"Mac & Cheese",American,7
675,298,102,2023-01-05,19:10:36,Cheeseburger,American,13.95
676,298,102,2023-01-05,19:10:36,Cheeseburger,American,13.95
677,298,103,2023-01-05,19:10:36,"Hot Dog",American,9
678,298,108,2023-01-05,19:10:36,"Tofu Pad Thai",Asian,14.5
679,299,108,2023-01-05,19:34:31,"Tofu Pad Thai",Asian,14.5
680,299,131,2023-01-05,19:34:31,"Chicken Parmesan",Italian,17.95
681,300,107,2023-01-05,19:42:54,"Orange Chicken",Asian,16.5
682,300,110,2023-01-05,19:42:54,"Pork Ramen",Asian,17.95
683,300,127,2023-01-05,19:42:54,"Meat Lasagna",Italian,17.95
684,300,123,2023-01-05,19:42:54,"Chips & Guacamole",Mexican,9
685,301,111,2023-01-05,19:45:58,"California Roll",Asian,11.95
686,302,118,2023-01-05,19:57:37,"Steak Burrito",Mexican,14.95
687,303,107,2023-01-05,20:02:51,"Orange Chicken",Asian,16.5
688,303,110,2023-01-05,20:02:51,"Pork Ramen",Asian,17.95
689,303,113,2023-01-05,20:02:51,Edamame,Asian,5
690,304,109,2023-01-05,20:07:58,"Korean Beef Bowl",Asian,17.95
691,304,129,2023-01-05,20:07:58,"Mushroom Ravioli",Italian,15.5
692,305,113,2023-01-05,20:35:40,Edamame,Asian,5
693,305,120,2023-01-05,20:35:40,"Steak Torta",Mexican,13.95
694,305,122,2023-01-05,20:35:40,"Chips & Salsa",Mexican,7
695,306,107,2023-01-05,20:37:40,"Orange Chicken",Asian,16.5
696,306,109,2023-01-05,20:37:40,"Korean Beef Bowl",Asian,17.95
697,306,111,2023-01-05,20:37:40,"California Roll",Asian,11.95
698,307,108,2023-01-05,21:45:38,"Tofu Pad Thai",Asian,14.5
699,307,106,2023-01-05,21:45:38,"French Fries",American,7
700,308,109,2023-01-05,21:59:46,"Korean Beef Bowl",Asian,17.95
701,308,112,2023-01-05,21:59:46,"Salmon Roll",Asian,14.95
702,308,106,2023-01-05,21:59:46,"French Fries",American,7
703,309,124,2023-01-06,11:39:06,Spaghetti,Italian,14.5
704,309,118,2023-01-06,11:39:06,"Steak Burrito",Mexican,14.95
705,310,109,2023-01-06,11:40:48,"Korean Beef Bowl",Asian,17.95
706,310,106,2023-01-06,11:40:48,"French Fries",American,7
707,311,120,2023-01-06,11:57:27,"Steak Torta",Mexican,13.95
708,312,107,2023-01-06,12:05:21,"Orange Chicken",Asian,16.5
709,312,115,2023-01-06,12:05:21,"Chicken Tacos",Mexican,11.95
710,312,103,2023-01-06,12:05:21,"Hot Dog",American,9
711,312,120,2023-01-06,12:05:21,"Steak Torta",Mexican,13.95
712,313,108,2023-01-06,12:09:09,"Tofu Pad Thai",Asian,14.5
713,314,116,2023-01-06,12:11:58,"Steak Tacos",Mexican,13.95
714,314,124,2023-01-06,12:11:58,Spaghetti,Italian,14.5
715,314,126,2023-01-06,12:11:58,"Fettuccine Alfredo",Italian,14.5
716,314,109,2023-01-06,12:11:58,"Korean Beef Bowl",Asian,17.95
717,314,132,2023-01-06,12:11:58,"Eggplant Parmesan",Italian,16.95
718,315,108,2023-01-06,12:17:40,"Tofu Pad Thai",Asian,14.5
719,316,109,2023-01-06,12:29:34,"Korean Beef Bowl",Asian,17.95
720,316,117,2023-01-06,12:29:34,"Chicken Burrito",Mexican,12.95
721,317,102,2023-01-06,12:31:00,Cheeseburger,American,13.95
722,317,108,2023-01-06,12:31:00,"Tofu Pad Thai",Asian,14.5
723,317,125,2023-01-06,12:31:00,"Spaghetti & Meatballs",Italian,17.95
724,317,109,2023-01-06,12:31:00,"Korean Beef Bowl",Asian,17.95
725,317,112,2023-01-06,12:31:00,"Salmon Roll",Asian,14.95
726,317,119,2023-01-06,12:31:00,"Chicken Torta",Mexican,11.95
727,317,131,2023-01-06,12:31:00,"Chicken Parmesan",Italian,17.95
728,318,110,2023-01-06,12:45:14,"Pork Ramen",Asian,17.95
729,318,129,2023-01-06,12:45:14,"Mushroom Ravioli",Italian,15.5
730,318,121,2023-01-06,12:45:14,"Cheese Quesadillas",Mexican,10.5
731,318,122,2023-01-06,12:45:14,"Chips & Salsa",Mexican,7
732,319,117,2023-01-06,12:46:22,"Chicken Burrito",Mexican,12.95
733,320,102,2023-01-06,12:46:40,Cheeseburger,American,13.95
734,320,104,2023-01-06,12:46:40,"Veggie Burger",American,10.5
735,321,117,2023-01-06,12:56:21,"Chicken Burrito",Mexican,12.95
736,322,102,2023-01-06,13:02:13,Cheeseburger,American,13.95
737,322,104,2023-01-06,13:02:13,"Veggie Burger",American,10.5
738,322,108,2023-01-06,13:02:13,"Tofu Pad Thai",Asian,14.5
739,322,106,2023-01-06,13:02:13,"French Fries",American,7
740,323,108,2023-01-06,13:05:33,"Tofu Pad Thai",Asian,14.5
741,324,124,2023-01-06,13:06:44,Spaghetti,Italian,14.5
742,325,108,2023-01-06,13:07:32,"Tofu Pad Thai",Asian,14.5
743,325,132,2023-01-06,13:07:32,"Eggplant Parmesan",Italian,16.95
744,326,102,2023-01-06,13:10:13,Cheeseburger,American,13.95
745,326,123,2023-01-06,13:10:13,"Chips & Guacamole",Mexican,9
746,327,108,2023-01-06,13:10:54,"Tofu Pad Thai",Asian,14.5
747,328,128,2023-01-06,13:16:35,"Cheese Lasagna",Italian,15.5
748,329,122,2023-01-06,13:22:44,"Chips & Salsa",Mexican,7
749,329,123,2023-01-06,13:22:44,"Chips & Guacamole",Mexican,9
750,330,107,2023-01-06,13:27:11,"Orange Chicken",Asian,16.5
751,330,103,2023-01-06,13:27:11,"Hot Dog",American,9
752,330,108,2023-01-06,13:27:11,"Tofu Pad Thai",Asian,14.5
753,330,108,2023-01-06,13:27:11,"Tofu Pad Thai",Asian,14.5
754,330,124,2023-01-06,13:27:11,Spaghetti,Italian,14.5
755,330,125,2023-01-06,13:27:11,"Spaghetti & Meatballs",Italian,17.95
756,330,109,2023-01-06,13:27:11,"Korean Beef Bowl",Asian,17.95
757,330,112,2023-01-06,13:27:11,"Salmon Roll",Asian,14.95
758,330,118,2023-01-06,13:27:11,"Steak Burrito",Mexican,14.95
759,330,120,2023-01-06,13:27:11,"Steak Torta",Mexican,13.95
760,330,122,2023-01-06,13:27:11,"Chips & Salsa",Mexican,7
761,330,122,2023-01-06,13:27:11,"Chips & Salsa",Mexican,7
762,330,131,2023-01-06,13:27:11,"Chicken Parmesan",Italian,17.95
